id_building,column,old_value,new_value,reason,timestamp
CAM_1565,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712122
CAM_1573,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712171
CAM_1574,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712217
CAM_1575,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.712263
CAM_1578,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712308
CAM_1579,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712355
CAM_1582,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.712400
CAM_1583,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712448
CAM_1585,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.712496
CAM_1588,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712547
CAM_1589,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.712598
CAM_1590,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712648
CAM_1594,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.712697
CAM_1602,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.712749
CAM_1603,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712799
CAM_1608,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.712848
CAM_1609,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.712896
CAM_1610,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.712944
CAM_1611,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.712991
CAM_1612,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713037
CAM_1613,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.713082
CAM_1614,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713128
CAM_1615,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.713173
CAM_1617,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.713219
CAM_1620,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.713264
CAM_1621,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713309
CAM_1625,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713354
CAM_1638,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713402
CAM_1647,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.713454
CAM_1648,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.713508
CAM_1650,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.713559
CAM_1652,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713613
CAM_1654,loc_zip,2140,02140,Missing leading zero,2025-12-16T09:41:50.713663
CAM_1655,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.713716
CAM_1659,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.713770
CAM_1661,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.713823
CAM_1662,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.713873
CAM_1663,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.713922
CAM_1665,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.713968
CAM_1668,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714013
CAM_1670,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714060
CAM_1675,loc_zip,2140,02140,Missing leading zero,2025-12-16T09:41:50.714105
CAM_1679,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714149
CAM_1683,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714198
CAM_1686,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.714243
CAM_1688,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.714289
CAM_1689,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714339
CAM_1694,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714385
CAM_1702,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.714431
CAM_1703,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714484
CAM_1712,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714535
CAM_1715,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714590
CAM_1716,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714643
CAM_1718,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714694
CAM_1721,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.714742
CAM_1732,loc_zip,2472,02472,Missing leading zero,2025-12-16T09:41:50.714795
CAM_1734,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.714845
CAM_1739,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.714897
CAM_1745,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.714942
CAM_1749,loc_zip,2140,02140,Missing leading zero,2025-12-16T09:41:50.714991
CAM_1770,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.715036
CAM_1776,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715085
CAM_1805,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715130
CAM_1807,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.715179
CAM_1809,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.715225
CAM_1816,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.715275
CAM_1817,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715335
CAM_1820,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.715381
CAM_1821,loc_zip,2140,02140,Missing leading zero,2025-12-16T09:41:50.715426
CAM_1822,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715478
CAM_1823,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715527
CAM_1824,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715575
CAM_1837,loc_zip,2141,02141,Missing leading zero,2025-12-16T09:41:50.715628
CAM_1847,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.715678
CAM_1849,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.715734
CAM_1856,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.715784
CAM_1859,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.715838
CAM_1872,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.715888
CAM_1873,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.715937
CAM_1874,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.715989
CAM_1878,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.716045
CAM_1879,loc_zip,2142,02142,Missing leading zero,2025-12-16T09:41:50.716093
CAM_1880,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.716154
CAM_1885,loc_zip,2138,02138,Missing leading zero,2025-12-16T09:41:50.716205
CAM_1901,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.716251
CAM_1925,loc_zip,2139,02139,Missing leading zero,2025-12-16T09:41:50.716295
DC_5483662,energy_elec_kwh,0.22343,,kWh=0.22343 but kBtu=4.7M - impossible ratio (21M vs expected 3.412),2025-12-16T09:41:50.716956
CHI_250165,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
DC_5483662,energy_climate_zone,,South-Central,Washington DC climate zone,2025-12-17T21:13:27.438952
LA_434683843961,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
PHL_141674,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
PHL_160526,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
PHL_165426,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
PHL_97993,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
NYC_1007027501,ROW_DELETED,,,Bad EUI data,2025-12-17T21:13:27.438952
NYC_1005770071,energy_star_score,0.0,,Invalid score 0,2025-12-17T21:13:27.438952
NYC_1010990021,energy_star_score,0.0,,Invalid score 0,2025-12-17T21:13:27.438952
