bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct,odcv_hvac_savings_pct,Office_Elec_Savings_ODCV_Jan_kBtu,Office_Elec_Savings_ODCV_Feb_kBtu,Office_Elec_Savings_ODCV_Mar_kBtu,Office_Elec_Savings_ODCV_Apr_kBtu,Office_Elec_Savings_ODCV_May_kBtu,Office_Elec_Savings_ODCV_Jun_kBtu,Office_Elec_Savings_ODCV_Jul_kBtu,Office_Elec_Savings_ODCV_Aug_kBtu,Office_Elec_Savings_ODCV_Sep_kBtu,Office_Elec_Savings_ODCV_Oct_kBtu,Office_Elec_Savings_ODCV_Nov_kBtu,Office_Elec_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Jan_kBtu,Office_Gas_Savings_ODCV_Jan_USD,Office_Gas_Savings_ODCV_Feb_kBtu,Office_Gas_Savings_ODCV_Feb_USD,Office_Gas_Savings_ODCV_Mar_kBtu,Office_Gas_Savings_ODCV_Mar_USD,Office_Gas_Savings_ODCV_Apr_kBtu,Office_Gas_Savings_ODCV_Apr_USD,Office_Gas_Savings_ODCV_May_kBtu,Office_Gas_Savings_ODCV_May_USD,Office_Gas_Savings_ODCV_Jun_kBtu,Office_Gas_Savings_ODCV_Jun_USD,Office_Gas_Savings_ODCV_Jul_kBtu,Office_Gas_Savings_ODCV_Jul_USD,Office_Gas_Savings_ODCV_Aug_kBtu,Office_Gas_Savings_ODCV_Aug_USD,Office_Gas_Savings_ODCV_Sep_kBtu,Office_Gas_Savings_ODCV_Sep_USD,Office_Gas_Savings_ODCV_Oct_kBtu,Office_Gas_Savings_ODCV_Oct_USD,Office_Gas_Savings_ODCV_Nov_kBtu,Office_Gas_Savings_ODCV_Nov_USD,Office_Gas_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Dec_USD,Office_Steam_Savings_ODCV_Jan_kBtu,Office_Steam_Savings_ODCV_Jan_USD,Office_Steam_Savings_ODCV_Feb_kBtu,Office_Steam_Savings_ODCV_Feb_USD,Office_Steam_Savings_ODCV_Mar_kBtu,Office_Steam_Savings_ODCV_Mar_USD,Office_Steam_Savings_ODCV_Apr_kBtu,Office_Steam_Savings_ODCV_Apr_USD,Office_Steam_Savings_ODCV_May_kBtu,Office_Steam_Savings_ODCV_May_USD,Office_Steam_Savings_ODCV_Jun_kBtu,Office_Steam_Savings_ODCV_Jun_USD,Office_Steam_Savings_ODCV_Jul_kBtu,Office_Steam_Savings_ODCV_Jul_USD,Office_Steam_Savings_ODCV_Aug_kBtu,Office_Steam_Savings_ODCV_Aug_USD,Office_Steam_Savings_ODCV_Sep_kBtu,Office_Steam_Savings_ODCV_Sep_USD,Office_Steam_Savings_ODCV_Oct_kBtu,Office_Steam_Savings_ODCV_Oct_USD,Office_Steam_Savings_ODCV_Nov_kBtu,Office_Steam_Savings_ODCV_Nov_USD,Office_Steam_Savings_ODCV_Dec_kBtu,Office_Steam_Savings_ODCV_Dec_USD,Office_Elec_Savings_ODCV_Jan_USD,Office_Elec_Savings_ODCV_Feb_USD,Office_Elec_Savings_ODCV_Mar_USD,Office_Elec_Savings_ODCV_Apr_USD,Office_Elec_Savings_ODCV_May_USD,Office_Elec_Savings_ODCV_Jun_USD,Office_Elec_Savings_ODCV_Jul_USD,Office_Elec_Savings_ODCV_Aug_USD,Office_Elec_Savings_ODCV_Sep_USD,Office_Elec_Savings_ODCV_Oct_USD,Office_Elec_Savings_ODCV_Nov_USD,Office_Elec_Savings_ODCV_Dec_USD,Total_ODCV_Savings_Annual_USD,ODCV_Savings_Rank
1008390019,"35 W 37th St, New York, NY 10018",47698.0,57698.0,0.826683767,122591,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108,0.3,9792.83824310462,7641.644109479436,5138.633028242878,3969.7174020956804,3346.967921289197,7919.817885385972,9539.887938875037,9476.938098889495,7828.488370082675,3524.6994056945014,4187.440301316494,8231.69031701695,28.079140832999997,1.26780222546,26.0256583602,1.21646516337,26.137260667800003,1.21869720963,14.4636591897,0.92406711492,11.026308087,0.83701731429,10.0442077704,0.8124648065100001,10.937026239300002,0.8347852680300001,10.423655621099998,0.82139299101,9.8210031552,0.805768668,11.9414470185,0.8593377760800001,21.9633343263,1.11379103946,26.7175926711,1.23432153291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.8821408488293,392.2606294291649,235.96421548373917,190.10860148055033,289.9800762509339,802.6157316583991,988.8305015897328,921.9786066321519,434.4688582444176,224.43717576301893,213.8691745411312,446.1945150630381,5742.536138094777,1095.0
1008390070,"42 W 38th St, New York, NY 10018",61077.0,66577.0,0.917388888,122591,0.363535173,0.303974698,0.224043416,0.15,0.16420968,0.322312084,0.361871763,0.361871763,0.322312084,0.16420968,0.191170658,0.323158206,0.3089,18831.74042980967,14947.842539404399,10241.772551472957,5881.2054793291045,6854.602451121062,15703.482116435356,19526.99147787783,19592.714135765316,15496.684139214702,7207.425563514188,8384.107428356489,15828.493799172584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.5238929174266,764.2111802342581,467.8960190315563,280.34759788341876,592.3207768084479,1588.3961867188984,2020.2817706684602,1902.2820522845361,856.594542707076,457.19242068064113,426.2587517009355,854.4400364121765,11340.745228047834,1029.0
1008400023,"29 W 38th St, New York, NY 10018",88739.0,109172.0,0.812836625,83386,0.344341951,0.195337286,0.171664717,0.200205757,0.348159459,0.615477152,0.819848991,0.798457028,0.670391928,0.270958038,0.175204673,0.2646,0.3,11140.590579931246,5400.552643540281,4718.2435191656805,5316.579861656367,11890.999453334098,26981.079504174664,53514.609636677225,49515.5066655727,30983.20528505099,8661.808601453296,4786.00455307563,7669.144960472466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.3831581394699,302.1807199547974,293.6586531764356,344.0299923309542,801.7182692511595,2205.1276642700705,4423.855628409898,3786.7335458292346,2084.437867015288,626.0508433391609,293.6311688117716,499.68553400299265,16436.49304453123,975.0
1008400028,"21 W 38th St, New York, NY 10018",59899.0,65240.0,0.918133047,122591,0.363537608,0.303971706,0.224040104,0.15,0.16420975,0.322307963,0.361871696,0.361871696,0.322307963,0.16420975,0.191170726,0.323155291,0.2116,12730.506171552686,9993.72327006047,6902.6913300034985,3931.1579043785464,4511.659907158911,10529.513584532173,13213.907953431139,13253.534111539813,10335.658877499955,4762.270091854547,5602.788862471799,10710.2466622436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.8988020355023,510.707775046973,315.22317713787976,187.31817778435632,389.6737526012445,1064.51300491199,1366.424186957952,1286.1510698979994,571.0639560471228,301.9532516566151,284.7333648688054,577.9006670453944,7619.561185991835,1068.0
1008400031,"15 W 38th St, New York, NY 10018",60049.0,60449.0,0.993382852,122591,0.363541762,0.303974169,0.22404283,0.15,0.164210344,0.322311355,0.361876188,0.361876188,0.322311355,0.164210344,0.1911713,0.32315769,0.3274,19834.931169837953,15598.220216431806,10613.427294649156,6128.337906948157,7067.597807285481,16267.770300356184,20398.071161157382,20335.42033350258,16084.044636145518,7420.02679057268,8766.99583715223,16647.58348348677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.2649948395126,798.5618113460708,485.6289073263348,292.5943793963287,611.4298477578869,1647.177888149921,2112.538301486128,1976.4382309721884,890.2847263574232,471.31037658261226,446.3784854020931,899.9089045200265,11824.516854136524,1025.0
1008400058,"16 W 39th St, New York, NY 10018",36023.0,51273.0,0.702572504,122591,0.396877895,0.326315982,0.230145349,0.166873449,0.15,0.293033424,0.364646739,0.34275,0.305616359,0.160625,0.217061796,0.375580435,0.330433333,5588.72448013529,4226.902262260415,2715.723840102021,1726.0345712752346,1569.3942061760054,3532.5361390641397,5067.902378917302,4670.291115260368,3716.4388334270047,1780.8866223271473,2534.803116983683,5113.102544537142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35653.7925289773,2030.5350588744443,33276.87161146908,1895.1661944253913,28523.029832956738,1624.4263757677572,19015.34625808867,1082.950917079375,9507.683574868071,541.4754586883823,4753.841787434037,270.73772928471317,4753.841787434037,270.73772928471317,4753.841787434037,270.73772928471317,7130.7626811510545,406.1065939419393,14261.525362302107,812.2131878838786,23769.188045522704,1353.6886462748712,33276.87161146908,1895.1661944253913,340.11678227895084,219.62749478889486,126.62395140333932,84.01589623757191,137.29575924017732,360.8768137045655,529.0630549720383,457.91363066334674,208.99213825530484,114.8125064688939,131.19684441895558,280.31820559614937,15444.79489324376,983.0
1008400071,"42 W 39th St, New York, NY 10018",148918.0,157748.0,0.944024647,83386,0.371829032,0.247055044,0.237113771,0.207777845,0.313135079,0.558090521,0.66370807,0.644676914,0.538627046,0.266427527,0.189079033,0.2646,0.244433333,39155.532915140895,22555.79884267479,21955.595775118272,17488.175637555873,31130.248129127373,69763.53760365499,103263.7224714493,97620.41479746327,65495.032603501866,26550.95201663696,16415.72159566508,23987.888530423443,138127.80837748136,3495.153544596065,139633.85382170454,3533.255858742005,109942.83406135114,2782.0731417874917,10757.615856762755,272.68687104691736,7960.635735016394,201.92335709699543,5809.112561903923,147.48940551022895,9466.701952895275,240.02774614461455,5593.960245692626,142.04621802651184,5378.807927281428,136.60303054279467,6239.417196526417,158.37578047766323,78530.61652516393,1987.3428471576935,123927.73467008297,3135.8907117570907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.6684652359068,1253.2022527678425,1357.6424245894846,1125.061059155863,2089.7805843568,5685.463101641192,8521.89962800014,7450.838229399692,4392.826793498335,1910.124673385695,1000.931477999254,1553.6850461197203,55285.992249035975,602.0
1008410018,"35 W 39th St, New York, NY 10018",46200.0,51000.0,0.905882353,122591,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.330000001,0.330000001,0.30483871,0.15,0.177419355,0.3108,0.2157,7925.912945221695,6262.793064124687,4229.871667864393,3193.065533296929,2676.2623438529436,6430.289974466864,7715.879671545099,7645.575539485982,6390.809707804495,2832.4824324374745,3371.124268267561,6636.820209559004,60.442718081211005,1.9696201406055005,56.011072762422,1.85707041881211,56.239689393945,1.86234618712734,31.109446687266004,1.22749540950312,23.723371162422,1.03932634237578,21.630649762422003,0.98656866,23.512340437578,1.03405057406055,22.404429112734,1.00591314356367,21.120658837578,0.97425853406055,25.692991312734005,1.09032543524844,47.270883393945006,1.63548815287266,57.505873762422006,1.89400079643633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.6470548397189,321.61520407379703,194.29975011004845,152.96687422621972,231.99014321152242,652.0327739661624,800.2285415557938,744.2317547485521,354.8279031222697,180.4379700246867,172.24187747271733,359.89242417570557,4658.98873532186,1104.0
1008410031,"1 W 39th St, New York, NY 10018",116534.0,135332.0,0.861097154,3163583,0.295596118,0.188944992,0.197063689,0.226585608,0.210955107,0.319151026,0.486109862,0.360749129,0.368867044,0.204148037,0.175048026,0.2646,0.3,9193.678593051285,5291.48357487173,5680.983530355894,6476.990107355476,6105.838731566222,10197.701100347274,19931.785679487177,12743.437998099107,12159.398234024444,6158.821566366252,4911.484972323728,7891.724199715269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116662.332888,6644.0866572,158158.379898,9007.3457514,97154.227548,5533.070866200001,31325.200443,1784.015658,11332.1579202,645.3816390899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16843.7836584,959.27712615,73573.598106,4190.1214815,466.2627282623199,186.50063363522335,212.87744250640873,258.7333217670194,438.0191323717649,885.3034259825831,1748.3943800711256,1025.2964629159999,581.0801069034302,330.1173661418702,216.71787789222913,416.32641208159595,35528.92847007157,759.0
1008410049,"452 5 Ave, New York, NY 10018",592252.0,654013.0,0.905566097,84546,0.328024802,0.221494162,0.198133818,0.195288859,0.240462466,0.402224106,0.484800295,0.4604751,0.423550484,0.263511024,0.190541122,0.2646,0.268766667,194096.56616301663,116460.4896545562,105550.51699458345,96323.20601511492,131010.65892922075,250908.37043988748,360115.70035686495,330479.4602379432,271199.6726700593,154902.99253194587,97836.84699238876,142663.35041614537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531178.1354725949,18996.06948130076,720110.2930082746,25752.688987009344,442354.1322537123,15819.531945645209,142624.16523554822,5100.5468022528685,51599.510967353424,1845.3099208071649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76690.63706849328,2742.6221934762916,334985.5603205002,11979.802167591548,11839.344610444932,5542.945523094007,5602.6273821105915,5317.240332714971,9998.500986308505,23100.316395983155,33249.61813109664,28491.925937555385,15349.195771133529,9635.14785820781,5112.981914236414,8003.615191021678,243480.0315319908,201.0
1008410054,"8 W 40th St, New York, NY 10018",110907.0,121758.0,0.910880599,83386,0.267857345,0.232622443,0.223114014,0.159509221,0.203610812,0.49146708,0.671248562,0.623484376,0.484268554,0.176616752,0.15,0.303218191,0.3,28025.236751989803,23681.5124075785,23026.599451604387,14401.804805538803,20233.589524461393,65178.78596244059,121681.80348287162,104224.68013147957,63599.02507284377,17826.03403007565,14026.616078024872,32713.072950519105,162799.214634,4119.4353762,156182.06240999998,3952.0206234,146260.392039,3701.0017854,59819.93367299999,1514.05926489,38340.959256,970.64010504,38863.331064,983.85680052,41691.369384,1055.40747336,41594.715837,1052.96039262,43339.398327,1097.10130212,60506.100036,1531.42001136,158115.82185,4000.9450203,181531.310193,4593.3574419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.0461338906157,1315.5176378394274,1423.598270334553,926.4420605389604,1358.441725101147,5311.107511819352,10038.917974022132,7953.096259889187,4265.126905034728,1282.4746215287564,855.1765905450538,2118.0123688570043,67361.16365651092,535.0
1008420042,"71 5 Ave, New York, NY 10003",122121.0,138727.0,0.880297275,83386,0.410756872,0.305688204,0.1575,0.208739277,0.358729499,0.531044058,0.539729868,0.541876668,0.467701207,0.301246752,0.292170899,0.43923969,0.266666667,41237.30140831877,26999.84143542738,11937.585092741425,15986.918363224384,34981.019993784175,58304.29421477983,64400.03953817299,65511.87357010627,47219.55029296294,28237.707552686363,26214.37187071319,46365.121737958005,14472.08721009011,366.67198485834,13121.640765202052,332.50518281563154,14769.768536862211,374.20380838775475,13583.47992977935,344.19060091023835,13279.249190199062,336.49398570061754,11600.48707450061,294.019994287525,10637.512278096892,269.6561825770703,10904.5592608307,276.41264026551585,10517.087609946362,266.6096499332621,10445.255353056573,264.7927162509909,10566.947648408686,267.8709396948387,10593.145294841432,268.5343318556679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856.475279746149,1500.4433194739536,738.7101289436793,1028.9176973233875,2348.755527830286,4753.213577910291,5317.46125272088,5002.764094181543,3168.7388318827007,2031.9775951872678,1598.4558984940527,3002.2687194130062,37010.14394064465,749.0
1008430045,"79 5 Ave, New York, NY 10003",256266.0,272680.0,0.9398049,3163583,0.379021752,0.362604126,0.303341755,0.299323085,0.326628017,0.469981345,0.593129424,0.55722371,0.552939372,0.279295248,0.221373335,0.2646,0.3116,111422.90273758506,106432.98914398874,85147.63703522822,79124.7169897508,92475.71455082216,145644.03046012242,232542.3109726307,205850.67632726353,190296.19236676223,77790.46588606543,54687.399463127826,65887.80507392906,318085.5560868,6999.198922144799,313479.8380854,6897.8737066247995,314271.56900196,6915.292314577199,88627.21017069601,1951.11589087476,56358.114395508,1241.19631116,78389.00166376801,1725.87583134216,92638.339199964,2039.3606769642,63884.038384224,1406.7666389678398,43381.26553503601,955.70669001096,57909.685545324,1275.32982233808,300628.20618971996,6615.138277180799,329912.68205052,7259.397430392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5665.258924547964,3756.4007258195034,3199.059682921638,3170.184339336445,6647.329624511619,12668.665982418368,20439.939000447597,16588.72426459861,9109.003032008453,4180.820338991344,2421.29817289913,3489.218409759659,136618.15501083792,329.0
1008440001,"85 5 Ave, New York, NY 10003",87408.0,103022.0,0.848440139,83386,0.359650794,0.238924964,0.32200818,0.285782992,0.354265306,0.572827635,0.731438524,0.681196315,0.585670529,0.296333061,0.213027182,0.2646,0.250433333,17853.334848536942,10286.23784523227,16140.492148784222,12945.870101462482,18286.78585300354,35475.587761681,61213.44518716506,52696.46135048418,36487.35925093792,14613.515775885635,9094.953181235258,11608.577338477195,81.27271714237287,2.53379647504505,88.73068412195212,2.723114099031664,78.02180844856392,2.451567608243099,21.417751340014707,1.0192554878853342,3.2509086847933553,0.5603036733759511,0.0,0.0,0.3824598453493559,0.4876363027190032,0.0,0.0,0.0,0.0,6.693047292486778,0.6482694378198263,49.14609012220826,1.7210693040721017,86.05346519233558,2.654271326877795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.1534201891618,572.7009602488147,999.2932160129784,833.8854818584093,1228.9291078943784,2893.1053725363204,5053.082983112766,4024.1286994174397,2449.389159832681,1052.5440734289807,555.5047927806069,753.2631629288023,21668.77971395641,918.0
1008440003,"87 5 Ave, New York, NY 10003",52300.0,57820.0,0.904531304,122591,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108,0.266666667,16120.681400306974,12660.771837596598,8390.096495598853,6410.226291416605,5411.509703467495,13044.707997860198,15627.357235327188,15584.015138100482,12931.805831011834,5736.1454446802,6818.2799895561475,13433.462773392614,4155.185256393982,105.6695179560869,3850.980523213726,97.9715947224645,3866.111522432639,98.3558396189448,2139.22377291403,54.66480671633102,1630.587729478235,41.79585893224483,1487.3316793791648,38.17266832771584,1616.585584900732,41.44200626780252,1540.409576405512,39.51426916939284,1452.4891335756115,37.29129302261412,1766.2457165278074,45.228012512535024,3249.105392861382,82.74507655943135,3952.794566540994,100.54842350968556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.7127446818629,646.553497503205,382.8476215245501,305.06191510053674,467.12685484457825,1318.1205715951644,1615.279015686114,1511.6217369324643,714.0128103564172,363.4578015182826,346.2493320912794,724.3320753578732,10144.77534450758,1042.0
1008440042,"91 5 Ave, New York, NY 10003",32338.0,51838.0,0.62382808,122591,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.330000001,0.330000001,0.30483871,0.15,0.177419355,0.3108,0.266666667,13164.338287466413,10388.297310872924,6870.343700399779,5320.378320953786,4482.544054126433,10684.616498315521,12676.502521636905,12659.305425480517,10514.694373989982,4726.237663081192,5554.5666969644835,10937.520266682879,16835.21347624402,426.30464693288087,15602.683898703355,395.12272489390347,15664.02366518003,396.6738110558423,8667.292678834116,219.6568540425711,6606.563950658206,167.5202974494004,6026.074454732594,152.83438629504298,6549.745690587183,166.08299754360377,6241.190340601488,158.27666246984586,5884.934599356169,149.2635943625795,7156.166471345209,181.42467675478088,13164.139931655176,333.42662681678337,16015.248855219064,405.5596183469495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.1590251804835,530.2390376019755,313.2617466721153,253.00486537273497,386.8750341863492,1079.6532317164165,1310.323549084102,1227.9320288734955,580.2671616390785,299.3339461520805,281.897718285282,589.4429775604427,10793.53721928874,1033.0
1008460026,"860 Broadway, New York, NY 10003",56761.0,75799.0,0.748835737,122591,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108,0.2,11331.596201712633,8975.157037685238,5955.980023712453,4534.725054155209,3865.1423536333814,9248.831897442022,11044.612630084059,10936.972401632278,9103.415420359019,4038.9770946966773,4826.706410231477,9531.230375810761,46.152244116000006,1.5042612277800005,42.769004256,1.4193432552600005,42.930752778000006,1.42338696822,23.763553272,0.93814141086,18.102355092,0.7952635522800001,16.5118279932,0.7548264225,17.9540856216,0.7912198393200001,17.1049058964,0.76965337008,16.1344147806,0.74539109232,19.612007946,0.8330048733600001,36.083398806000005,1.2495073100400005,43.901243892,1.44764924598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.139340138397,458.02226626816486,271.53419327992304,215.61521078870862,333.5004370162111,934.287281992737,1141.2875684575924,1060.5484782859653,502.2877739997126,255.75483565845502,244.91863638283118,513.560120105544,6623.127790942242,1082.0
1008470040,"230 Park Ave South, New York, NY 10003",340127.0,350000.0,0.971791429,3163583,0.341217011,0.286233616,0.275534322,0.15,0.169411931,0.304608464,0.420072953,0.370991156,0.334163095,0.179674666,0.217984237,0.336621253,0.3,194520.52721013202,155374.27590606798,152173.6013024059,65756.7915556501,78925.4125239314,162996.78058093414,271709.9034979213,229632.95662273894,181859.31307550345,89533.44128128912,110413.47729239026,190798.94557903527,16320.2652522,360.35775396,15349.4456139,338.99972202,14142.48066,312.44649291,14588.532926100002,322.25964291,14116.2422922,311.86924884,13670.1900261,302.05609911,16057.8815661,354.58531299,13722.6667617,303.21058725,15585.5909322,344.19491892,14168.7190278,313.02373698,13696.4283939,302.63334318,14273.6725017,315.33271353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.984352950081,5448.878852791304,5677.452146242109,2620.557781809157,5657.603882542238,14144.962604310653,23837.605157752747,18465.58171777164,8674.90847222379,4790.592979718264,4856.949878313687,10039.020332294165,117936.06773131982,371.0
1008490016,"902 Broadway, New York, NY 10010",309550.0,342429.0,0.903983015,3163581,0.26599626,0.1575,0.19900673,0.224031498,0.302870949,0.576213486,0.721297109,0.638215179,0.547195695,0.315572289,0.290091661,0.333029452,0.3234,43035.70978818393,22746.33533065775,31662.0455525276,34556.038195433284,53842.40411729648,132551.67127470672,216606.702468431,171985.1118360254,119345.07273774366,60049.778222402136,50916.08688000599,58563.34660821268,518086.34128944005,11399.215178736002,392949.70991892,8646.2081342406,386470.57140846,8503.669136655002,89218.58777508601,1964.1249712992603,35755.518310974,787.9374955960202,577.0074592081801,14.010783036604202,592.7942570180401,14.358092587839002,1134.5445345187802,26.274493785355205,305.73765051984,8.040742339707002,164191.616552502,3613.5322359444,508275.42527916,11183.3754473826,458892.4273857,10096.949072271602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.7268430648055,974.742517994865,1452.915418977733,1683.809868160304,3353.56828625193,10062.878360936076,16771.605127617466,12063.452019817989,6909.803591219322,3780.8119630566734,2670.9025991765498,3573.725332526693,122080.63771267538,361.0
1008490031,"45 E 20th St, New York, NY 10003",59694.0,65600.0,0.909969512,122591,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108,0.3076,9298.890352725452,7199.229501665056,4863.980541365456,3750.092332777378,3179.9786356222944,7465.067876315141,9013.860981307023,9017.119122937418,7524.089369890999,3332.256932041177,3946.059472051724,7708.484174490907,21345.846934986,540.6796669626,19783.0862783352,501.141457062,19860.8779252224,503.10892073808,10989.5062538484,278.664396363,8376.6591118332,212.559129362052,7640.636250492,193.93750162836,8304.611147478001,210.73525780464,7913.385659883599,200.837479755276,7461.700345526399,189.410571813312,9073.5090384276,230.19072739686,16691.1957456948,422.91651321828,20306.1897681948,514.37712154032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.20356759561,370.38021971173015,223.9734849021112,180.08792263634314,275.93889962266786,757.4315161203169,935.3634822634785,878.3062655035876,418.50911900810195,212.6359295264791,202.0461456033432,418.7912485694512,9433.226544708,1052.0
